scenario,protocol,n_agents,run,denm_pdr,denm_ddl,bsm_pdr,emerg_p99,latency_p99,mean_cbr
cascade,QDAP-noSched,50,4,0.47930,0.47930,0.39872,10.770,9.555,0.2667
cascade,QDAP-noSched,50,5,0.48475,0.48475,0.39469,9.629,9.557,0.2667
cascade,QDAP-noSched,50,6,0.49429,0.49429,0.40153,9.817,9.544,0.2667
cascade,QDAP-noSched,50,7,0.49807,0.49807,0.39612,8.798,9.528,0.2667
cascade,QDAP-noSched,50,8,0.49524,0.49524,0.39261,9.693,9.645,0.2667
cascade,QDAP-noSched,50,9,0.49952,0.49952,0.40019,9.931,9.705,0.2667
cascade,QDAP-noSched,50,10,0.48021,0.48021,0.39861,9.080,9.613,0.2667
cascade,QDAP-noSched,50,11,0.48588,0.48588,0.40255,9.568,9.618,0.2667
cascade,QDAP-noSched,50,12,0.50147,0.50147,0.38925,8.962,9.633,0.2667
cascade,QDAP-noSched,50,13,0.44608,0.44608,0.39160,9.090,9.614,0.2667
cascade,QDAP-noSched,50,14,0.50099,0.50099,0.40043,9.211,9.575,0.2667
cascade,QDAP-noSched,50,15,0.49313,0.49313,0.39678,9.584,9.475,0.2667
cascade,QDAP-noSched,50,16,0.50113,0.50113,0.40694,9.900,9.591,0.2667
cascade,QDAP-noSched,50,17,0.51014,0.51014,0.39548,9.185,9.609,0.2667
cascade,QDAP-noSched,50,18,0.50540,0.50540,0.39955,9.190,9.567,0.2667
cascade,QDAP-noSched,50,19,0.48206,0.48206,0.39674,9.958,9.605,0.2667
cascade,QDAP-noDelta,50,0,0.50348,0.50348,0.39771,2.813,6.689,0.2667
cascade,QDAP-noDelta,50,1,0.49901,0.49901,0.40456,2.932,6.181,0.2667
cascade,QDAP-noDelta,50,2,0.49145,0.49145,0.40485,2.780,5.561,0.2667
cascade,QDAP-noDelta,50,3,0.51538,0.51538,0.39642,2.837,6.540,0.2667
cascade,QDAP-noDelta,50,4,0.47930,0.47930,0.39872,3.120,6.540,0.2667
cascade,QDAP-noDelta,50,5,0.48475,0.48475,0.39469,2.776,6.801,0.2667
cascade,QDAP-noDelta,50,6,0.49429,0.49429,0.40153,3.005,6.005,0.2667
cascade,QDAP-noDelta,50,7,0.49807,0.49807,0.39612,2.483,7.014,0.2667
cascade,QDAP-noDelta,50,8,0.49524,0.49524,0.39261,2.684,6.744,0.2667
cascade,QDAP-noDelta,50,9,0.49952,0.49952,0.40019,2.877,6.279,0.2667
cascade,QDAP-noDelta,50,10,0.48021,0.48021,0.39861,2.666,6.259,0.2667
cascade,QDAP-noDelta,50,11,0.48588,0.48588,0.40255,2.683,5.981,0.2667
cascade,QDAP-noDelta,50,12,0.50147,0.50147,0.38925,2.720,6.995,0.2667
cascade,QDAP-noDelta,50,13,0.44608,0.44608,0.39160,3.007,6.934,0.2667
cascade,QDAP-noDelta,50,14,0.50099,0.50099,0.40043,2.746,5.972,0.2667
cascade,QDAP-noDelta,50,15,0.49313,0.49313,0.39678,2.861,6.478,0.2667
cascade,QDAP-noDelta,50,16,0.50113,0.50113,0.40694,2.897,5.720,0.2667
cascade,QDAP-noDelta,50,17,0.51014,0.51014,0.39548,2.745,6.700,0.2667
cascade,QDAP-noDelta,50,18,0.50540,0.50540,0.39955,2.773,6.470,0.2667
cascade,QDAP-noDelta,50,19,0.48206,0.48206,0.39674,2.862,6.690,0.2667
cascade,QDAP-noGhost,50,0,0.50480,0.50414,0.39853,28.620,24.817,0.2667
cascade,QDAP-noGhost,50,1,0.50296,0.50296,0.40450,16.140,25.389,0.2667
cascade,QDAP-noGhost,50,2,0.49606,0.49573,0.40611,27.310,25.922,0.2667
cascade,QDAP-noGhost,50,3,0.50714,0.50682,0.39694,25.010,26.360,0.2667
cascade,QDAP-noGhost,50,4,0.48805,0.48670,0.39883,21.187,25.957,0.2667
cascade,QDAP-noGhost,50,5,0.48475,0.48375,0.39510,25.509,25.615,0.2667
cascade,QDAP-noGhost,50,6,0.49951,0.49886,0.40211,24.569,25.058,0.2667
cascade,QDAP-noGhost,50,7,0.49807,0.49775,0.39596,35.189,26.750,0.2667
cascade,QDAP-noGhost,50,8,0.49229,0.49097,0.39444,21.060,25.112,0.2667
cascade,QDAP-noGhost,50,9,0.50500,0.50436,0.39947,26.622,24.610,0.2667
cascade,QDAP-noGhost,50,10,0.47792,0.47759,0.39731,22.225,25.255,0.2667
cascade,QDAP-noGhost,50,11,0.48458,0.48393,0.40383,24.940,26.111,0.2667
cascade,QDAP-noGhost,50,12,0.49951,0.49853,0.39068,21.951,26.590,0.2667
cascade,QDAP-noGhost,50,13,0.44384,0.44288,0.39185,26.744,25.574,0.2667
cascade,QDAP-noGhost,50,14,0.49967,0.49869,0.40070,21.270,26.183,0.2667
cascade,QDAP-noGhost,50,15,0.48677,0.48610,0.39604,26.421,25.806,0.2667
cascade,QDAP-noGhost,50,16,0.49757,0.49595,0.40581,26.474,25.043,0.2667
cascade,QDAP-noGhost,50,17,0.51594,0.51530,0.39496,24.557,25.627,0.2667
cascade,QDAP-noGhost,50,18,0.51461,0.51398,0.39971,20.466,25.671,0.2667
cascade,QDAP-noGhost,50,19,0.47563,0.47495,0.39740,18.773,24.764,0.2667
cascade,QDAP,75,0,0.43772,0.43772,0.40736,2.533,9.968,0.4000
cascade,QDAP,75,1,0.43968,0.43968,0.40679,2.807,10.061,0.4000
cascade,QDAP,75,2,0.45853,0.45853,0.41632,2.734,10.265,0.4000
cascade,QDAP,75,3,0.42919,0.42919,0.40622,3.000,10.092,0.4000
cascade,QDAP,75,4,0.45189,0.45189,0.40440,2.795,9.913,0.4000
cascade,QDAP,75,5,0.47252,0.47252,0.40530,2.832,10.002,0.4000
cascade,QDAP,75,6,0.40092,0.40092,0.40755,2.690,10.135,0.4000
cascade,QDAP,75,7,0.48433,0.48433,0.40830,3.000,9.981,0.4000
cascade,QDAP,75,8,0.40366,0.40366,0.40721,2.952,10.044,0.4000
cascade,QDAP,75,9,0.45405,0.45405,0.40721,2.751,9.990,0.4000
cascade,QDAP,75,10,0.43216,0.43216,0.41043,3.071,10.158,0.4000
cascade,QDAP,75,11,0.46646,0.46646,0.41380,2.913,10.157,0.4000
cascade,QDAP,75,12,0.45067,0.45067,0.40537,2.898,9.929,0.4000
cascade,QDAP,75,13,0.46841,0.46841,0.41016,3.048,10.057,0.4000
cascade,QDAP,75,14,0.46592,0.46592,0.40879,2.921,10.188,0.4000
cascade,QDAP,75,15,0.43246,0.43246,0.40706,2.692,10.047,0.4000
cascade,QDAP,75,16,0.40216,0.40216,0.41492,2.815,10.231,0.4000
cascade,QDAP,75,17,0.44875,0.44875,0.40195,2.883,9.904,0.4000
cascade,QDAP,75,18,0.44653,0.44653,0.40696,2.922,10.060,0.4000
cascade,QDAP,75,19,0.43618,0.43618,0.40640,2.961,9.981,0.4000
cascade,QDAP-noFEC,75,0,0.40277,0.40277,0.39424,2.969,10.123,0.4000
cascade,QDAP-noFEC,75,1,0.40252,0.40252,0.39389,2.911,10.098,0.4000
cascade,QDAP-noFEC,75,2,0.43744,0.43744,0.40304,2.751,10.239,0.4000
cascade,QDAP-noFEC,75,3,0.40155,0.40155,0.39354,2.961,10.056,0.4000
cascade,QDAP-noFEC,75,4,0.41805,0.41805,0.39203,2.938,10.008,0.4000
cascade,QDAP-noFEC,75,5,0.44614,0.44614,0.39276,2.881,9.950,0.4000
cascade,QDAP-noFEC,75,6,0.37396,0.37396,0.39470,2.705,10.037,0.4000
cascade,QDAP-noFEC,75,7,0.45366,0.45366,0.39625,2.783,9.968,0.4000
cascade,QDAP-noFEC,75,8,0.37349,0.37349,0.39409,2.859,10.063,0.4000
cascade,QDAP-noFEC,75,9,0.42509,0.42509,0.39406,2.835,10.108,0.4000
cascade,QDAP-noFEC,75,10,0.40544,0.40544,0.39803,2.806,10.123,0.4000
cascade,QDAP-noFEC,75,11,0.42983,0.42983,0.40088,2.775,10.080,0.4000
cascade,QDAP-noFEC,75,12,0.41431,0.41431,0.39217,2.763,9.899,0.4000
cascade,QDAP-noFEC,75,13,0.44778,0.44778,0.39751,2.893,10.113,0.4000
cascade,QDAP-noFEC,75,14,0.42617,0.42617,0.39622,2.792,10.083,0.4000
cascade,QDAP-noFEC,75,15,0.39637,0.39637,0.39313,2.741,10.101,0.4000
cascade,QDAP-noFEC,75,16,0.37273,0.37273,0.40179,2.977,10.172,0.4000
cascade,QDAP-noFEC,75,17,0.41789,0.41789,0.38871,2.808,9.856,0.4000
cascade,QDAP-noFEC,75,18,0.41081,0.41081,0.39422,2.791,10.089,0.4000
cascade,QDAP-noFEC,75,19,0.40853,0.40853,0.39382,3.052,10.039,0.4000
cascade,QDAP-noSched,75,0,0.43772,0.43772,0.40736,8.818,9.527,0.4000
cascade,QDAP-noSched,75,1,0.43968,0.43968,0.40679,9.163,9.578,0.4000
cascade,QDAP-noSched,75,2,0.45853,0.45853,0.41632,9.229,9.567,0.4000
cascade,QDAP-noSched,75,3,0.42919,0.42919,0.40622,10.447,9.629,0.4000
cascade,QDAP-noSched,75,4,0.45189,0.45189,0.40440,9.421,9.539,0.4000
cascade,QDAP-noSched,75,5,0.47252,0.47252,0.40530,9.816,9.624,0.4000
cascade,QDAP-noSched,75,6,0.40092,0.40092,0.40755,8.960,9.647,0.4000
cascade,QDAP-noSched,75,7,0.48433,0.48433,0.40830,10.464,9.580,0.4000
cascade,QDAP-noSched,75,8,0.40366,0.40366,0.40721,9.852,9.541,0.4000
cascade,QDAP-noSched,75,9,0.45405,0.45405,0.40721,9.320,9.534,0.4000
cascade,QDAP-noSched,75,10,0.43216,0.43216,0.41043,9.923,9.587,0.4000
cascade,QDAP-noSched,75,11,0.46646,0.46646,0.41380,9.501,9.618,0.4000
cascade,QDAP-noSched,75,12,0.45067,0.45067,0.40537,9.969,9.590,0.4000
cascade,QDAP-noSched,75,13,0.46841,0.46841,0.41016,9.679,9.558,0.4000
cascade,QDAP-noSched,75,14,0.46592,0.46592,0.40879,9.482,9.666,0.4000
cascade,QDAP-noSched,75,15,0.43246,0.43246,0.40706,9.189,9.581,0.4000
cascade,QDAP-noSched,75,16,0.40216,0.40216,0.41492,9.589,9.600,0.4000
cascade,QDAP-noSched,75,17,0.44875,0.44875,0.40195,9.239,9.590,0.4000
cascade,QDAP-noSched,75,18,0.44653,0.44653,0.40696,9.635,9.545,0.4000
cascade,QDAP-noSched,75,19,0.43618,0.43618,0.40640,9.902,9.592,0.4000
cascade,QDAP-noDelta,75,0,0.43772,0.43772,0.40736,2.533,6.689,0.4000
cascade,QDAP-noDelta,75,1,0.43968,0.43968,0.40679,2.807,6.596,0.4000
cascade,QDAP-noDelta,75,2,0.45853,0.45853,0.41632,2.734,5.598,0.4000
cascade,QDAP-noDelta,75,3,0.42919,0.42919,0.40622,3.000,6.606,0.4000
cascade,QDAP-noDelta,75,4,0.45189,0.45189,0.40440,2.795,6.943,0.4000
cascade,QDAP-noDelta,75,5,0.47252,0.47252,0.40530,2.832,6.911,0.4000
cascade,QDAP-noDelta,75,6,0.40092,0.40092,0.40755,2.690,6.625,0.4000
cascade,QDAP-noDelta,75,7,0.48433,0.48433,0.40830,3.000,6.687,0.4000
cascade,QDAP-noDelta,75,8,0.40366,0.40366,0.40721,2.952,6.478,0.4000
cascade,QDAP-noDelta,75,9,0.45405,0.45405,0.40721,2.751,6.611,0.4000
cascade,QDAP-noDelta,75,10,0.43216,0.43216,0.41043,3.071,6.328,0.4000
cascade,QDAP-noDelta,75,11,0.46646,0.46646,0.41380,2.913,6.168,0.4000
cascade,QDAP-noDelta,75,12,0.45067,0.45067,0.40537,2.898,7.034,0.4000
cascade,QDAP-noDelta,75,13,0.46841,0.46841,0.41016,3.048,6.597,0.4000
cascade,QDAP-noDelta,75,14,0.46592,0.46592,0.40879,2.921,6.443,0.4000
cascade,QDAP-noDelta,75,15,0.43246,0.43246,0.40706,2.692,6.529,0.4000
cascade,QDAP-noDelta,75,16,0.40216,0.40216,0.41492,2.815,5.835,0.4000
cascade,QDAP-noDelta,75,17,0.44875,0.44875,0.40195,2.883,7.058,0.4000
cascade,QDAP-noDelta,75,18,0.44653,0.44653,0.40696,2.922,6.514,0.4000
cascade,QDAP-noDelta,75,19,0.43618,0.43618,0.40640,2.961,6.837,0.4000
cascade,QDAP-noGhost,75,0,0.43021,0.42928,0.40748,23.274,25.973,0.4000
cascade,QDAP-noGhost,75,1,0.44817,0.44725,0.40695,23.631,25.313,0.4000
cascade,QDAP-noGhost,75,2,0.46362,0.46362,0.41659,27.064,25.246,0.4000
cascade,QDAP-noGhost,75,3,0.43148,0.43079,0.40637,22.755,25.424,0.4000
cascade,QDAP-noGhost,75,4,0.45281,0.45212,0.40516,23.785,25.368,0.4000
cascade,QDAP-noGhost,75,5,0.47606,0.47540,0.40484,22.733,25.193,0.4000
cascade,QDAP-noGhost,75,6,0.40161,0.40092,0.40728,21.715,25.607,0.4000
cascade,QDAP-noGhost,75,7,0.48433,0.48301,0.40812,22.383,25.427,0.4000
cascade,QDAP-noGhost,75,8,0.40114,0.40046,0.40690,21.093,25.555,0.4000
cascade,QDAP-noGhost,75,9,0.45668,0.45514,0.40732,30.912,26.278,0.4000
cascade,QDAP-noGhost,75,10,0.44206,0.44160,0.41101,24.260,25.441,0.4000
cascade,QDAP-noGhost,75,11,0.46580,0.46514,0.41311,23.299,25.518,0.4000
cascade,QDAP-noGhost,75,12,0.44951,0.44766,0.40457,24.629,25.873,0.4000
cascade,QDAP-noGhost,75,13,0.47735,0.47692,0.41025,26.887,25.866,0.4000
cascade,QDAP-noGhost,75,14,0.46199,0.46090,0.40892,27.382,25.855,0.4000
cascade,QDAP-noGhost,75,15,0.43655,0.43610,0.40501,20.149,25.301,0.4000
cascade,QDAP-noGhost,75,16,0.40867,0.40777,0.41418,24.962,24.916,0.4000
cascade,QDAP-noGhost,75,17,0.45123,0.45078,0.40162,20.483,25.900,0.4000
cascade,QDAP-noGhost,75,18,0.44997,0.44882,0.40685,25.417,25.040,0.4000
cascade,QDAP-noGhost,75,19,0.43871,0.43710,0.40638,26.365,25.681,0.4000
cascade,QDAP,100,0,0.49020,0.49020,0.41486,2.842,10.190,0.5333
cascade,QDAP,100,1,0.40038,0.40038,0.41427,2.656,10.267,0.5333
cascade,QDAP,100,2,0.47715,0.47715,0.42007,2.835,10.502,0.5333
cascade,QDAP,100,3,0.48068,0.48068,0.41316,2.605,10.321,0.5333
cascade,QDAP,100,4,0.45572,0.45572,0.41283,2.834,10.240,0.5333
cascade,QDAP,100,5,0.47911,0.47911,0.41312,2.956,10.274,0.5333
cascade,QDAP,100,6,0.46573,0.46573,0.41569,3.011,10.397,0.5333
cascade,QDAP,100,7,0.44897,0.44897,0.41293,2.692,10.294,0.5333
cascade,QDAP,100,8,0.45270,0.45270,0.41564,2.858,10.297,0.5333
cascade,QDAP,100,9,0.47797,0.47797,0.41409,2.869,10.250,0.5333
cascade,QDAP,100,10,0.40042,0.40042,0.41562,2.975,10.429,0.5333
cascade,QDAP,100,11,0.47453,0.47453,0.41693,2.844,10.362,0.5333
cascade,QDAP,100,12,0.46504,0.46504,0.41120,2.966,10.223,0.5333
cascade,QDAP,100,13,0.45707,0.45707,0.41565,2.963,10.319,0.5333
cascade,QDAP,100,14,0.47100,0.47100,0.41656,2.739,10.411,0.5333
cascade,QDAP,100,15,0.46222,0.46222,0.41573,2.811,10.268,0.5333
cascade,QDAP,100,16,0.46200,0.46200,0.41877,2.867,10.414,0.5333
cascade,QDAP,100,17,0.46660,0.46660,0.40933,2.867,10.118,0.5333
cascade,QDAP,100,18,0.45305,0.45305,0.41011,2.731,10.298,0.5333
cascade,QDAP,100,19,0.47167,0.47167,0.41333,2.922,10.283,0.5333
cascade,QDAP-noFEC,100,0,0.45345,0.45345,0.40226,2.825,10.211,0.5333
cascade,QDAP-noFEC,100,1,0.37239,0.37239,0.40233,2.985,10.267,0.5333
cascade,QDAP-noFEC,100,2,0.44318,0.44318,0.40757,2.843,10.440,0.5333
cascade,QDAP-noFEC,100,3,0.44855,0.44855,0.40063,2.884,10.277,0.5333
cascade,QDAP-noFEC,100,4,0.43014,0.43014,0.40003,2.834,10.348,0.5333
cascade,QDAP-noFEC,100,5,0.43766,0.43766,0.40051,2.742,10.181,0.5333
cascade,QDAP-noFEC,100,6,0.43412,0.43412,0.40309,2.916,10.331,0.5333
cascade,QDAP-noFEC,100,7,0.42175,0.42175,0.40058,3.020,10.308,0.5333
cascade,QDAP-noFEC,100,8,0.42390,0.42390,0.40243,2.910,10.328,0.5333
cascade,QDAP-noFEC,100,9,0.44289,0.44289,0.40093,2.926,10.291,0.5333
cascade,QDAP-noFEC,100,10,0.37181,0.37181,0.40226,2.765,10.390,0.5333
cascade,QDAP-noFEC,100,11,0.43895,0.43895,0.40462,2.813,10.424,0.5333
cascade,QDAP-noFEC,100,12,0.42469,0.42469,0.39841,2.666,10.204,0.5333
cascade,QDAP-noFEC,100,13,0.42215,0.42215,0.40280,2.973,10.302,0.5333
cascade,QDAP-noFEC,100,14,0.43537,0.43537,0.40382,2.792,10.364,0.5333
cascade,QDAP-noFEC,100,15,0.42699,0.42699,0.40336,2.856,10.291,0.5333
cascade,QDAP-noFEC,100,16,0.42899,0.42899,0.40546,2.747,10.465,0.5333
cascade,QDAP-noFEC,100,17,0.43202,0.43202,0.39610,2.833,10.178,0.5333
cascade,QDAP-noFEC,100,18,0.42310,0.42310,0.39725,2.882,10.336,0.5333
cascade,QDAP-noFEC,100,19,0.43828,0.43828,0.40130,2.680,10.287,0.5333
cascade,QDAP-noSched,100,0,0.49020,0.49020,0.41486,9.728,9.545,0.5333
cascade,QDAP-noSched,100,1,0.40038,0.40038,0.41427,9.510,9.556,0.5333
cascade,QDAP-noSched,100,2,0.47715,0.47715,0.42007,9.859,9.598,0.5333
cascade,QDAP-noSched,100,3,0.48068,0.48068,0.41316,8.890,9.625,0.5333
cascade,QDAP-noSched,100,4,0.45572,0.45572,0.41283,9.926,9.553,0.5333
cascade,QDAP-noSched,100,5,0.47911,0.47911,0.41312,10.202,9.615,0.5333
cascade,QDAP-noSched,100,6,0.46573,0.46573,0.41569,9.884,9.610,0.5333
cascade,QDAP-noSched,100,7,0.44897,0.44897,0.41293,8.693,9.572,0.5333
cascade,QDAP-noSched,100,8,0.45270,0.45270,0.41564,9.681,9.551,0.5333
cascade,QDAP-noSched,100,9,0.47797,0.47797,0.41409,9.587,9.573,0.5333
cascade,QDAP-noSched,100,10,0.40042,0.40042,0.41562,10.312,9.595,0.5333
cascade,QDAP-noSched,100,11,0.47453,0.47453,0.41693,9.736,9.571,0.5333
cascade,QDAP-noSched,100,12,0.46504,0.46504,0.41120,9.949,9.545,0.5333
cascade,QDAP-noSched,100,13,0.45707,0.45707,0.41565,9.656,9.580,0.5333
cascade,QDAP-noSched,100,14,0.47100,0.47100,0.41656,9.460,9.599,0.5333
cascade,QDAP-noSched,100,15,0.46222,0.46222,0.41573,9.223,9.543,0.5333
cascade,QDAP-noSched,100,16,0.46200,0.46200,0.41877,9.809,9.550,0.5333
cascade,QDAP-noSched,100,17,0.46660,0.46660,0.40933,9.067,9.544,0.5333
cascade,QDAP-noSched,100,18,0.45305,0.45305,0.41011,9.045,9.556,0.5333
cascade,QDAP-noSched,100,19,0.47167,0.47167,0.41333,9.891,9.589,0.5333
cascade,QDAP-noDelta,100,0,0.49020,0.49020,0.41486,2.842,7.128,0.5333
cascade,QDAP-noDelta,100,1,0.40038,0.40038,0.41427,2.656,6.694,0.5333
cascade,QDAP-noDelta,100,2,0.47715,0.47715,0.42007,2.835,5.926,0.5333
cascade,QDAP-noDelta,100,3,0.48068,0.48068,0.41316,2.605,6.858,0.5333
cascade,QDAP-noDelta,100,4,0.45572,0.45572,0.41283,2.834,6.847,0.5333
cascade,QDAP-noDelta,100,5,0.47911,0.47911,0.41312,2.956,7.008,0.5333
cascade,QDAP-noDelta,100,6,0.46573,0.46573,0.41569,3.011,6.555,0.5333
cascade,QDAP-noDelta,100,7,0.44897,0.44897,0.41293,2.692,6.698,0.5333
cascade,QDAP-noDelta,100,8,0.45270,0.45270,0.41564,2.858,6.713,0.5333
cascade,QDAP-noDelta,100,9,0.47797,0.47797,0.41409,2.869,6.840,0.5333
cascade,QDAP-noDelta,100,10,0.40042,0.40042,0.41562,2.975,6.397,0.5333
cascade,QDAP-noDelta,100,11,0.47453,0.47453,0.41693,2.844,6.221,0.5333
cascade,QDAP-noDelta,100,12,0.46504,0.46504,0.41120,2.966,6.860,0.5333
cascade,QDAP-noDelta,100,13,0.45707,0.45707,0.41565,2.963,6.672,0.5333
cascade,QDAP-noDelta,100,14,0.47100,0.47100,0.41656,2.739,6.359,0.5333
cascade,QDAP-noDelta,100,15,0.46222,0.46222,0.41573,2.811,6.655,0.5333
cascade,QDAP-noDelta,100,16,0.46200,0.46200,0.41877,2.867,6.083,0.5333
cascade,QDAP-noDelta,100,17,0.46660,0.46660,0.40933,2.867,7.248,0.5333
cascade,QDAP-noDelta,100,18,0.45305,0.45305,0.41011,2.731,6.761,0.5333
cascade,QDAP-noDelta,100,19,0.47167,0.47167,0.41333,2.922,6.774,0.5333
cascade,QDAP-noGhost,100,0,0.49053,0.48955,0.41550,19.800,25.664,0.5333
cascade,QDAP-noGhost,100,1,0.40556,0.40453,0.41449,26.030,25.769,0.5333
cascade,QDAP-noGhost,100,2,0.47562,0.47461,0.42004,24.027,25.359,0.5333
cascade,QDAP-noGhost,100,3,0.48101,0.48017,0.41349,23.193,25.579,0.5333
cascade,QDAP-noGhost,100,4,0.46334,0.46249,0.41302,24.504,26.220,0.5333
cascade,QDAP-noGhost,100,5,0.47625,0.47542,0.41310,24.725,25.814,0.5333
cascade,QDAP-noGhost,100,6,0.46418,0.46418,0.41576,18.324,26.013,0.5333
cascade,QDAP-noGhost,100,7,0.45360,0.45240,0.41246,23.692,25.590,0.5333
cascade,QDAP-noGhost,100,8,0.45713,0.45577,0.41534,26.650,25.815,0.5333
cascade,QDAP-noGhost,100,9,0.47199,0.47032,0.41435,27.651,26.001,0.5333
cascade,QDAP-noGhost,100,10,0.40752,0.40683,0.41510,22.155,25.730,0.5333
cascade,QDAP-noGhost,100,11,0.47770,0.47687,0.41775,22.828,25.744,0.5333
cascade,QDAP-noGhost,100,12,0.46538,0.46384,0.41070,23.425,25.754,0.5333
cascade,QDAP-noGhost,100,13,0.45009,0.44940,0.41560,23.070,25.233,0.5333
cascade,QDAP-noGhost,100,14,0.47564,0.47514,0.41684,20.661,25.790,0.5333
cascade,QDAP-noGhost,100,15,0.47243,0.47158,0.41613,24.023,25.874,0.5333
cascade,QDAP-noGhost,100,16,0.45925,0.45822,0.41854,23.077,25.442,0.5333
cascade,QDAP-noGhost,100,17,0.46928,0.46811,0.40934,21.673,25.593,0.5333
cascade,QDAP-noGhost,100,18,0.45390,0.45253,0.41029,25.439,25.692,0.5333
cascade,QDAP-noGhost,100,19,0.46370,0.46287,0.41348,19.086,25.707,0.5333
